API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep  1 12:01:06 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2036-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260831.p261127
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-AUG-31. PREDICTS-> 2026-NOV-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462914.500000000, A.D. 2031-Feb-17 00:00:00.0000,  1.249018448085333E+08, -7.250506520076446E+07, -3.142936980563178E+07,  1.642412934271824E+01,  2.319898560964237E+01,  1.005709981077576E+01,
2462915.500000000, A.D. 2031-Feb-18 00:00:00.0000,  1.263016609303570E+08, -7.048952757623488E+07, -3.055561098328866E+07,  1.597810805293934E+01,  2.345576285417324E+01,  1.016826077427849E+01,
2462916.500000000, A.D. 2031-Feb-19 00:00:00.0000,  1.276627061879434E+08, -6.845212332655810E+07, -2.967238890368142E+07,  1.552668317519709E+01,  2.370511133415495E+01,  1.027613859506548E+01,
2462917.500000000, A.D. 2031-Feb-20 00:00:00.0000,  1.289845218929309E+08, -6.639350616728180E+07, -2.877999179613745E+07,  1.507005614908108E+01,  2.394675825000334E+01,  1.038062937453501E+01,
2462918.500000000, A.D. 2031-Feb-21 00:00:00.0000,  1.302666698113638E+08, -6.431435248044594E+07, -2.787871625806277E+07,  1.460849766816613E+01,  2.418045619256554E+01,  1.048164491645325E+01,
2462919.500000000, A.D. 2031-Feb-22 00:00:00.0000,  1.315087375896148E+08, -6.221535802040000E+07, -2.696886552164651E+07,  1.414233247561704E+01,  2.440600762989290E+01,  1.057912087039071E+01,
2462920.500000000, A.D. 2031-Feb-23 00:00:00.0000,  1.327103423471973E+08, -6.009723287086232E+07, -2.605074720227310E+07,  1.367191319829966E+01,  2.462327974832735E+01,  1.067302023166410E+01,
2462921.500000000, A.D. 2031-Feb-24 00:00:00.0000,  1.338711318251250E+08, -5.796069571204460E+07, -2.512467098829025E+07,  1.319759151732211E+01,  2.483220536508753E+01,  1.076333124968380E+01,
2462922.500000000, A.D. 2031-Feb-25 00:00:00.0000,  1.349907832540877E+08, -5.580646856711096E+07, -2.419094670873222E+07,  1.271969543712093E+01,  2.503277168067191E+01,  1.085006116705407E+01,
2462923.500000000, A.D. 2031-Feb-26 00:00:00.0000,  1.360690007124135E+08, -5.363527283417141E+07, -2.324988302448053E+07,  1.223851739169652E+01,  2.522500293198429E+01,  1.093322852553584E+01,
